Linux 3.10.0-514.16.1.el7.x86_64 (b09-h22-r620.rdu.openstack.engineering.redhat.com_3.example.com) 	06/15/2017 	_x86_64_	(2 CPU)

07:03:56 PM     CPU      %usr     %nice      %sys   %iowait    %steal      %irq     %soft    %guest    %gnice     %idle
07:05:24 PM     all      1.51      0.00      0.50      0.00      0.00      0.00      0.00      0.00      0.00     97.99
07:05:24 PM       0      1.01      0.00      1.01      0.00      0.00      0.00      0.00      0.00      0.00     97.98
07:05:24 PM       1      1.00      0.00      1.00      0.00      0.00      0.00      0.00      0.00      0.00     98.00

07:05:24 PM     CPU      %usr     %nice      %sys   %iowait    %steal      %irq     %soft    %guest    %gnice     %idle
07:05:25 PM     all      2.01      0.00      2.01      0.00      0.00      0.00      0.00      0.00      0.00     95.98
07:05:25 PM       0      2.00      0.00      3.00      0.00      0.00      0.00      0.00      0.00      0.00     95.00
07:05:25 PM       1      3.00      0.00      1.00      0.00      0.00      0.00      0.00      0.00      0.00     96.00
07:05:26 PM     all      1.01      0.00      0.50      0.00      0.00      0.00      0.00      0.00      0.00     98.49
07:05:26 PM       0      1.02      0.00      1.02      0.00      0.00      0.00      0.00      0.00      0.00     97.96
07:05:26 PM       1      1.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00     99.00
07:05:27 PM     all      2.53      0.00      1.52      0.00      0.00      0.00      0.00      0.00      0.00     95.96
07:05:27 PM       0      4.00      0.00      2.00      0.00      0.00      0.00      0.00      0.00      0.00     94.00
07:05:27 PM       1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00    100.00
07:05:28 PM     all      0.50      0.50      1.01      0.00      0.00      0.00      0.00      0.00      0.00     97.99
07:05:28 PM       0      2.00      0.00      2.00      0.00      0.00      0.00      0.00      0.00      0.00     96.00
07:05:28 PM       1      0.00      0.00      1.01      0.00      0.00      0.00      0.00      0.00      0.00     98.99
07:05:29 PM     all      2.01      0.00      1.51      0.00      0.00      0.00      0.00      0.00      0.00     96.48
07:05:29 PM       0      2.04      0.00      2.04      0.00      0.00      0.00      0.00      0.00      0.00     95.92
07:05:29 PM       1      1.00      0.00      1.00      0.00      0.00      0.00      0.00      0.00      0.00     98.00
07:05:30 PM     all      0.50      0.00      1.01      0.00      0.00      0.00      0.00      0.00      0.00     98.49
07:05:30 PM       0      1.01      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00     98.99
07:05:30 PM       1      1.00      0.00      1.00      0.00      0.00      0.00      0.00      0.00      0.00     98.00
07:05:31 PM     all      2.53      0.00      1.01      0.00      0.00      0.00      0.00      0.00      0.00     96.46
07:05:31 PM       0      3.00      0.00      2.00      0.00      0.00      0.00      0.00      0.00      0.00     95.00
07:05:31 PM       1      2.02      0.00      1.01      0.00      0.00      0.00      0.00      0.00      0.00     96.97
07:05:32 PM     all      2.03      0.00      1.52      0.00      0.00      0.00      0.00      0.00      0.00     96.45
07:05:32 PM       0      3.03      0.00      3.03      0.00      0.00      0.00      0.00      0.00      0.00     93.94
07:05:32 PM       1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00    100.00
07:05:33 PM     all      4.52      0.00      1.01      0.00      0.00      0.00      0.00      0.00      0.00     94.47
07:05:33 PM       0      5.05      0.00      1.01      0.00      0.00      0.00      0.00      0.00      0.00     93.94
07:05:33 PM       1      5.00      0.00      1.00      0.00      0.00      0.00      0.00      0.00      0.00     94.00
07:05:34 PM     all      1.01      0.00      1.01      0.00      0.00      0.00      0.00      0.00      0.00     97.99
07:05:34 PM       0      1.01      0.00      1.01      0.00      0.00      0.00      0.00      0.00      0.00     97.98
07:05:34 PM       1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00    100.00
07:05:35 PM     all      2.51      0.00      1.01      0.00      0.00      0.00      0.00      0.00      0.00     96.48
07:05:35 PM       0      2.97      0.00      1.98      0.00      0.00      0.00      0.00      0.00      0.00     95.05
07:05:35 PM       1      2.02      0.00      1.01      0.00      0.00      0.00      0.00      0.00      0.00     96.97

07:05:35 PM     CPU      %usr     %nice      %sys   %iowait    %steal      %irq     %soft    %guest    %gnice     %idle
07:05:36 PM     all      0.51      0.00      1.01      0.00      0.00      0.00      0.00      0.00      0.00     98.48
07:05:36 PM       0      1.01      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00     98.99
07:05:36 PM       1      1.00      0.00      1.00      0.00      0.00      0.00      0.00      0.00      0.00     98.00
